0.22525,0.38741,0.094815,0.10518,0.43477,0.11687,3.1801,1.7308,1.7458
0.56509,0.16866,0.12896,0.11742,0.15843,0.26714,7.8619,1.5953,1.1351
0.5355,0.39052,0.066983,0.51365,0.52733,0.13652,2.7509,1.1484,1.2306
0.84005,0.14713,0.16906,0.19695,0.31426,0.22356,10.195,0.84271,2.0209
0.28513,0.14335,0.25504,0.35553,0.20877,0.1481,1.5322,0.91539,3.5003
0.8689,0.20536,0.064989,0.33314,0.2,0.15748,6.1492,1.5651,0.9551
0.47319,0.24424,0.093672,0.445,0.30972,0.10398,2.1621,1.3285,1.1789
0.60112,0.16494,0.11406,0.3106,0.26563,0.14027,3.452,0.81758,1.9629
1.2395,0.24911,0.21003,0.18055,0.52108,0.08502,14.754,0.60941,5.2195
0.48563,0.25112,0.13451,0.24655,0.34767,0.28612,2.6319,1.2895,1.3452
0.50245,0.39302,0.11681,0.22479,0.62825,0.10933,3.4124,0.99214,2.0683
0.7303,0.13386,0.16839,0.21567,0.14932,0.28085,13.165,1.391,1.5666
0.66925,0.35053,0.077027,0.28432,0.39382,0.14481,4.3089,1.1034,1.4788
0.66121,0.12345,0.1209,0.26545,0.26976,0.20975,5.171,0.6695,1.5953
0.28143,0.12897,0.27435,0.31107,0.23472,0.10004,2.3816,0.78657,4.8462
0.83749,0.18543,0.081856,0.56427,0.15898,0.10781,7.7442,3.2266,2.8069
0.65632,0.29514,0.13431,0.47757,0.24133,0.14457,2.1264,1.5759,3.0122
0.69738,0.18704,0.18742,0.72316,0.31183,0.089422,3.0695,0.99165,3.5384
0.11563,0.24502,0.11679,0.25709,0.49675,0.15982,1.0463,0.73624,1.4104
0.45439,0.23276,0.16219,0.27752,0.33948,0.11803,6.353,1.0057,1.7756
0.58425,0.48183,0.096622,0.27769,0.57004,0.12084,4.946,0.94625,1.3433
0.99522,0.12262,0.10892,0.16742,0.17758,0.22567,11.968,1.1076,0.63029
0.37543,0.35763,0.084846,0.40753,0.3824,0.12285,1.54,1.5578,1.4532
0.83168,0.15629,0.1365,0.34979,0.25174,0.23337,5.558,0.77503,2.2519
0.27405,0.17361,0.29981,0.197,0.20952,0.10499,2.2961,2.3807,4.4442
0.84018,0.1872,0.072829,0.49622,0.16291,0.12236,3.4934,1.5814,0.98248
0.77025,0.16159,0.41592,0.78245,0.34217,0.4066,1.5043,0.89406,3.2405
0.42924,0.14617,0.1325,0.59765,0.26385,0.12655,1.7288,0.61753,1.9462
0.29687,0.33424,0.13126,0.18763,0.40136,0.12618,3.4627,1.1372,1.5953
0.48603,0.3075,0.14399,0.13681,0.29552,0.11177,5.9864,1.5922,2.7035
0.65391,0.45665,0.08398,0.36692,0.67053,0.12859,4.4486,0.68103,1.8194
0.6788,0.16206,0.10117,0.29035,0.14206,0.20295,8.7057,1.4756,1.0155
0.55978,0.50296,0.10033,0.40116,0.3449,0.1385,2.731,1.8313,2.0656
0.82865,0.17834,0.12385,0.36054,0.24025,0.29185,8.2923,1.1524,0.95486
0.20036,0.19055,0.16056,0.20829,0.226,0.077973,1.9313,1.5636,2.9801
1.0598,0.13921,0.069494,0.63413,0.1617,0.13611,3.736,1.0124,0.8804
0.45276,0.32729,0.14276,0.52049,0.23067,0.15572,2.0365,1.9859,1.6573
0.58894,0.1537,0.10411,0.2863,0.30295,0.13309,5.9714,0.81584,1.7111
0.32739,0.36173,0.075798,0.44457,0.38893,0.19603,2.0628,1.1868,1.0907
0.60283,0.33937,0.10923,0.3195,0.27926,0.16315,2.5884,1.5895,1.2491
0.68043,0.52537,0.09389,0.30365,0.60948,0.12021,6.7734,1.0075,1.3378
1.061,0.16419,0.14683,0.20555,0.14963,0.19106,14.504,1.3493,1.2149
0.70749,0.37731,0.10192,0.42364,0.43862,0.08815,2.3588,1.0516,1.7687
0.87588,0.16886,0.1121,0.4747,0.31511,0.31806,6.4689,1.65,1.1289
0.30513,0.17384,0.35478,0.27061,0.26306,0.13634,2.2348,1.2713,4.1888
0.97491,0.25583,0.065891,0.9175,0.14716,0.11652,1.6589,2.5696,1.1335
0.6979,0.30876,0.14635,0.5476,0.2733,0.16331,2.8675,1.982,2.8292
0.76917,0.23775,0.14021,0.41547,0.31925,0.10416,4.9929,1.0791,2.1168
0.98564,0.32374,0.14542,0.15273,0.21865,0.21117,15.048,1.9215,1.9801
0.63513,0.30203,0.11225,0.16794,0.26806,0.13234,7.5692,1.3039,1.3661
0.67932,0.48805,0.098827,0.19728,0.59731,0.13341,5.9831,1.174,2.099
0.81997,0.1547,0.21096,0.20965,0.18477,0.24333,8.6876,1.4796,1.4068
0.68086,0.49844,0.084832,0.32428,0.458,0.096875,4.101,1.8075,1.9982
0.97624,0.18074,0.12253,0.40831,0.25107,0.22361,9.6308,1.5444,1.2488
0.3476,0.16855,0.16087,0.2651,0.17427,0.11506,2.4447,1.4879,2.9288
0.86127,0.20442,0.06043,0.55126,0.15687,0.16441,3.4496,2.151,1.265
0.53339,0.16602,0.71234,0.69751,0.26833,0.14311,1.3272,1.2419,10.189
0.77941,0.16862,0.17457,0.65364,0.21789,0.11312,3.948,1.3213,4.0828
0.33698,0.16753,0.15046,0.23432,0.51559,0.17017,1.8301,0.4446,5.2087
0.66608,0.27089,0.11767,0.22725,0.32926,0.23214,4.8618,1.0605,1.5764
0.75073,0.49291,0.14304,0.29,0.6745,0.11836,4.8539,0.79087,2.2135
1.0687,0.10324,0.12457,0.14129,0.14189,0.22218,11.541,1.5928,2.9833
0.45727,0.54357,0.099688,0.51705,0.40882,0.10567,1.3978,1.7432,2.2109
0.90901,0.15723,0.15526,0.40038,0.2841,0.22498,9.1845,1.1728,1.4258
0.29043,0.23454,0.15988,0.32905,0.34274,0.18449,2.2325,0.93123,1.402
0.76442,0.20187,0.078834,0.71035,0.15467,0.11721,2.5925,1.8452,1.9164
0.71401,0.27272,0.25738,0.70186,0.29707,0.15619,1.7207,1.4098,3.1184
1.2502,0.15911,0.11981,0.30145,0.25299,0.11415,8.0183,0.85449,1.7649
0.40691,0.14666,0.15842,0.28501,0.47796,0.16237,3.3506,0.46032,2.9122
0.52436,0.27618,0.13242,0.35352,0.25209,0.21526,3.5261,1.3908,1.5372
0.48018,0.4566,0.12415,0.31574,0.55878,0.091642,2.0935,0.85842,2.8397
1.1352,0.10599,0.12976,0.24308,0.17166,0.1665,11.219,0.97479,1.1682
0.62336,0.30304,0.091202,0.36376,0.38098,0.10162,2.6196,1.1428,1.2603
0.97166,0.18379,0.099849,0.30144,0.26597,0.21733,9.3172,1.5915,0.80712
0.26295,0.12817,0.34475,0.28524,0.2639,0.16381,1.8222,0.85364,5.561
0.91919,0.2327,0.050577,0.62862,0.15828,0.17826,3.134,1.7466,1.0912
0.51015,0.19099,0.21864,0.56227,0.15187,0.25423,1.506,2.0149,3.3597
1.2935,0.29261,0.21852,0.44282,0.21604,0.14902,9.6457,1.9509,2.3904
1.1365,0.31365,0.098587,0.53041,0.44874,0.12938,8.1653,1.1136,1.7401
0.57032,0.25544,0.13582,0.21589,0.30579,0.11802,5.4947,1.2553,1.6581
0.6748,0.50461,0.1011,0.23784,0.58568,0.093496,7.1239,0.87702,2.2028
0.93288,0.10524,0.10302,0.19509,0.20757,0.27559,14.046,0.92281,0.90691
0.58725,0.36177,0.091594,0.31574,0.44948,0.11028,3.7875,0.89305,1.3124
0.76909,0.19152,0.10563,0.36903,0.27844,0.21041,6.171,1.1094,1.234
0.21983,0.13743,0.3003,0.22568,0.24351,0.13025,1.8156,1.6505,4.0578
1.2643,0.14805,0.066166,0.75412,0.14487,0.11788,5.9293,1.6169,0.77664
0.29582,0.15033,0.17702,0.65446,0.31691,0.093102,0.97905,1.4841,3.2895
0.4936,0.23251,0.1681,0.54385,0.24741,0.11388,2.0925,1.6182,3.127
1.054,0.45578,0.080906,0.33744,0.56928,0.14153,8.6287,1.0848,1.5315
0.66421,0.29821,0.23432,0.24332,0.27177,0.16922,4.6654,1.1891,2.7766
0.77712,0.40401,0.10463,0.17854,0.52775,0.10959,7.0642,0.95935,1.7276
0.75892,0.10677,0.11864,0.26882,0.16803,0.34934,6.1753,0.84414,1.7537
0.6749,0.4232,0.10103,0.22927,0.55391,0.15788,3.9793,1.5453,1.3625
0.85548,0.16954,0.13898,0.39341,0.25401,0.17659,7.424,1.4479,1.2455
0.43628,0.25207,0.25134,0.21392,0.20523,0.15687,3.4023,2.7101,3.4245
0.83376,0.21166,0.060634,0.67192,0.16044,0.11686,2.2168,1.4443,1.1622
0.76964,0.18191,0.22695,0.90051,0.267,0.15401,1.6503,1.1183,5.4694
0.84305,0.19315,0.14349,0.43449,0.27338,0.11042,2.7252,1.0814,2.9494
0.76238,0.38993,0.13773,0.21547,0.26322,0.12712,9.0561,1.5806,2.422
0.66381,0.22769,0.16731,0.29527,0.31643,0.23422,4.5608,1.2081,1.6705
0.81888,0.41069,0.14505,0.50483,0.44993,0.27348,3.1612,1.2337,1.4355
0.74248,0.16939,0.06566,0.091062,0.3098,0.12125,27.903,0.93472,1.5879
0.7378,0.21745,0.14192,0.29966,0.22773,0.26,6.2815,1.2898,1.3086
0.22211,0.12074,0.23053,0.12724,0.18312,0.30777,3.005,3.5737,1.6061
0.50055,0.28767,0.11534,0.37152,0.28595,0.14399,4.1131,1.5105,2.6475
0.47393,0.18292,0.27518,0.50485,0.18432,0.19466,1.9995,1.4428,4.1132
0.7223,0.41953,0.081456,0.89285,0.59206,0.091324,3.6834,1.1111,1.6523
0.39778,0.58245,0.17701,0.26833,0.36261,0.1449,3.485,2.0086,2.5614
0.62462,0.30268,0.12717,0.46092,0.34044,0.60575,3.3227,1.1279,1.1241
0.50203,0.30417,0.053619,0.11031,0.27691,0.097959,43.778,1.8441,1.91
0.61352,0.1587,0.13668,0.43614,0.25073,0.25849,2.5293,0.96032,2.0939
0.19168,0.098878,0.26296,0.13007,0.16056,0.31623,2.334,1.3289,2.3399
0.64455,0.22586,0.13649,0.73931,0.3629,0.18702,3.4358,1.169,2.9744
0.47011,0.16317,0.24828,0.51137,0.15581,0.21623,1.7193,1.7783,3.0449
0.48911,0.33377,0.108,0.23897,0.5333,0.10464,5.9322,0.93617,1.366
0.46023,0.52312,0.11293,0.24195,0.66562,0.14316,5.6885,1.5728,1.8671
0.56939,0.38738,0.33909,0.51167,0.3644,0.21383,1.4658,1.6166,3.9004
0.77566,0.21535,0.068186,0.14958,0.36293,0.11443,39.233,1.3954,2.7392
0.42393,0.14858,0.19846,0.85447,0.32558,0.21316,1.0737,0.7245,2.0641
0.24744,0.13398,0.33558,0.22882,0.16003,0.30911,1.9479,1.7716,3.4083
0.67048,0.31318,0.10891,0.35956,0.24459,0.10414,3.2812,1.63,1.8487
0.52206,0.20208,0.25486,0.46978,0.16348,0.17563,2.4797,2.1564,2.2009
0.81869,0.3718,0.051862,0.31251,0.6225,0.12104,4.1467,1.1,0.62678
0.41502,0.47437,0.17683,0.2724,0.42546,0.14425,6.6402,1.4913,2.9223
0.44358,0.21981,0.26728,0.61341,0.36925,0.24298,1.9345,0.90098,2.9262
0.55186,0.19455,0.057984,0.22353,0.2703,0.14025,32.141,1.0797,3.0088
0.78738,0.17535,0.14644,0.90539,0.22584,0.12912,1.9155,1.2329,2.3983
0.19125,0.15654,0.26771,0.28099,0.16837,0.43062,1.1279,2.3012,1.5124
0.68274,0.30717,0.12257,0.66379,0.27752,0.11779,2.415,2.728,2.2106
0.36649,0.22194,0.099343,0.40595,0.19363,0.13821,2.0356,1.6807,1.3238
0.77264,0.39174,0.07759,0.64278,0.40255,0.068449,2.0665,1.4354,1.7855
0.56599,0.49083,0.18101,0.23629,0.44885,0.12423,3.1571,1.8705,3.707
0.8036,0.25925,0.12916,0.58782,0.34531,0.20395,4.0114,1.3846,1.772
0.25943,0.14698,0.05906,0.081188,0.32651,0.11363,77.0,9.3374,7.8496
1.0578,0.29278,0.24942,0.45669,0.26166,0.13504,4.1405,1.891,4.8875
0.15311,0.13619,0.31461,0.13387,0.15607,0.37528,2.0926,2.655,2.3095
0.61382,0.28731,0.16424,0.71654,0.26698,0.11696,2.0305,2.0491,2.7301
0.60864,0.24214,0.17592,0.54307,0.21265,0.13858,2.465,1.6276,2.1702
0.82225,0.44517,0.068801,0.64832,0.45629,0.088124,2.033,1.9697,2.1936
0.52061,0.53289,0.23152,0.34384,0.49518,0.22009,3.3397,1.7979,1.7255
0.73343,0.22313,0.26735,0.54513,0.39892,0.13475,3.0948,0.82766,4.417
0.69364,0.36533,0.040035,0.074171,0.25169,0.12617,38.029,2.6873,1.3324
0.86284,0.17134,0.17949,0.55289,0.33871,0.21774,3.3418,1.0938,2.2539
0.13952,0.099754,0.32338,0.14055,0.11938,0.27599,1.6359,1.8132,2.2937
0.59789,0.25846,0.169,0.55842,0.29224,0.17536,2.4324,1.43,2.4607
0.55127,0.23492,0.12693,0.45135,0.18956,0.16605,2.0614,2.479,1.2153
0.74146,0.39857,0.069253,0.28326,0.36931,0.07242,7.739,1.3747,1.3776
0.45236,0.48083,0.16385,0.25771,0.46283,0.14361,2.1825,1.6433,1.9639
0.4394,0.259,0.27299,0.43952,0.26369,0.16085,3.1129,1.3609,3.9531
0.63765,0.27493,0.058898,0.14272,0.20447,0.14913,48.847,3.4946,2.0902
0.70662,0.18745,0.12563,0.66488,0.26244,0.15385,3.3549,0.81528,1.5063
0.16531,0.11381,0.24069,0.098732,0.21695,0.16653,3.0269,1.4703,1.9347
0.6753,0.22139,0.093273,0.65349,0.2048,0.11288,1.4407,2.1578,1.3466
0.39872,0.12861,0.19606,0.27375,0.21246,0.18394,2.0428,1.0836,2.3778
0.95819,0.53978,0.08276,0.3564,0.51839,0.07579,5.7312,1.2913,2.1959
0.20569,0.6608,0.11016,0.3256,0.57301,0.15543,1.4084,2.6461,1.3297
0.46026,0.28158,0.28312,0.45578,0.36985,0.20023,1.8081,1.5399,2.8999
0.36841,0.21662,0.11725,0.10724,0.28488,0.15842,17.863,1.9422,4.3457
0.76501,0.19706,0.091587,0.22523,0.29639,0.25486,6.3913,1.2118,0.62791
0.30056,0.13218,0.35271,0.23347,0.13924,0.37929,2.1566,1.6649,4.3065
0.69205,0.20327,0.12753,0.7185,0.30135,0.13116,2.3021,1.5242,2.0255
0.36058,0.18418,0.16583,0.49394,0.23072,0.16491,1.7552,1.2929,1.8132
0.15505,0.407,0.22358,0.33801,0.54441,0.11577,1.1147,1.1462,5.6082
0.35012,0.5376,0.10055,0.20019,0.43887,0.13466,3.1854,2.2974,1.2008
0.30966,0.1587,0.20435,0.42236,0.37448,0.4393,1.8688,1.0632,1.1924
0.42925,0.1897,0.061555,0.17009,0.30864,0.20484,23.906,4.2225,2.2078
0.65637,0.20197,0.34901,0.51402,0.23657,0.15502,2.4856,1.5307,3.6606
0.20999,0.1211,0.42708,0.18223,0.10189,0.5034,1.4273,1.8296,4.2296
0.59981,0.21427,0.089547,0.95755,0.31006,0.13958,1.2951,1.4147,2.0032
0.20275,0.14059,0.1556,0.63478,0.16741,0.18586,0.81797,1.3685,2.3395
0.9823,0.44918,0.051715,0.15342,0.34801,0.05878,9.522,1.7975,1.5705
0.28826,0.38473,0.48178,0.40732,0.41939,0.12934,2.7102,1.4243,7.5404
0.43215,0.25659,0.57485,0.56282,0.32006,0.23654,1.544,1.2549,6.7336
0.52422,0.24068,0.040099,0.36764,0.24465,0.16198,12.043,1.9864,0.60672
0.84898,0.23161,0.1334,0.63481,0.25238,0.16025,4.603,1.0847,2.1021
0.1616,0.13665,0.31105,0.21879,0.12233,0.35814,1.8159,2.5163,2.8288
0.75556,0.27308,0.12748,0.67445,0.30992,0.18981,1.9319,1.45,1.4913
0.39587,0.15125,0.14581,0.6905,0.20971,0.15641,0.81906,1.0155,1.803
0.96586,0.43928,0.059774,0.7216,0.50815,0.069854,5.1375,1.5785,1.6444
0.34817,0.57074,0.12501,0.25555,0.40321,0.13814,3.3831,1.9117,1.8716
